,oat,humidity,windspeed,cloudcover,solar,sr
2021-02-27 12:30:00,52.25,57.99999999999999,9.6,0.29,451.4577477480895,451.4577477480895
2021-02-27 12:45:00,52.32,56.99999999999999,9.71,0.31,450.97973091628495,450.97973091628495
2021-02-27 13:00:00,52.65,56.99999999999999,9.8,0.42,447.83792710946915,447.83792710946915
2021-02-27 13:15:00,52.59,56.99999999999999,9.89,0.43,443.3900964499273,443.3900964499273
2021-02-27 13:30:00,52.58,56.99999999999999,10.05,0.43,438.74761686161503,438.74761686161503
2021-02-27 13:45:00,52.66,56.99999999999999,10.3,0.35,434.61615152290733,434.61615152290733
2021-02-27 14:00:00,52.51,57.99999999999999,10.37,0.35,425.2580069401103,425.2580069401103
2021-02-27 14:15:00,52.34,59.0,10.44,0.33,413.602594326493,413.602594326493
2021-02-27 14:30:00,52.07,59.0,10.07,0.31,397.9542458994158,397.9542458994158
2021-02-27 14:45:00,50.91,62.0,9.9,0.28,375.5348463289544,375.5348463289544
2021-02-27 15:00:00,50.81,63.0,9.91,0.28,356.4569783787798,356.4569783787798
2021-02-27 15:15:00,50.69,63.0,9.94,0.29,336.90420694370636,336.90420694370636
2021-02-27 15:30:00,50.86,63.0,9.96,0.3,314.2809928778144,314.2809928778144
2021-02-27 15:45:00,50.67,64.0,9.87,0.3,286.0297313969283,286.0297313969283
2021-02-27 16:00:00,50.47,64.0,9.7,0.29,255.47674012034565,255.47674012034565
2021-02-27 16:15:00,50.29,65.0,9.27,0.27,219.1422052730027,219.1422052730027
2021-02-27 16:30:00,49.64,65.0,10.21,0.25,188.49465496821955,188.49465496821955
2021-02-27 16:45:00,49.27,67.0,9.79,0.24,147.39750293877813,147.39750293877813
2021-02-27 17:00:00,48.69,67.0,9.53,0.23,107.62006985463434,107.62006985463434
2021-02-27 17:15:00,48.12,68.0,8.82,0.24,65.72525347157884,65.72525347157884
2021-02-27 17:30:00,47.31,70.0,8.11,0.27,23.864527998752358,23.864527998752358
2021-02-27 17:45:00,46.64,72.0,7.53,0.28,0.0,0.0
2021-02-27 18:00:00,46.06,73.0,6.74,0.27,0.0,0.0
2021-02-27 18:15:00,45.48,74.0,6.17,0.26,0.0,0.0
2021-02-27 18:30:00,44.8,76.0,4.89,0.24,0.0,0.0
2021-02-27 18:45:00,44.33,77.0,4.45,0.23,0.0,0.0
2021-02-27 19:00:00,43.94,78.0,4.04,0.24,0.0,0.0
2021-02-27 19:15:00,43.63,78.0,3.7,0.29,0.0,0.0
2021-02-27 19:30:00,43.21,78.0,3.49,0.34,0.0,0.0
2021-02-27 19:45:00,42.92,78.0,3.26,0.3,0.0,0.0
2021-02-27 20:00:00,42.63,78.0,3.17,0.17,0.0,0.0
2021-02-27 20:15:00,42.35,79.0,3.15,0.18,0.0,0.0
2021-02-27 20:30:00,41.94,80.0,2.97,0.18,0.0,0.0
2021-02-27 20:45:00,41.69,80.0,2.95,0.18,0.0,0.0
2021-02-27 21:00:00,41.45,81.0,2.87,0.19,0.0,0.0
2021-02-27 21:15:00,41.22,81.0,2.77,0.18,0.0,0.0
2021-02-27 21:30:00,40.73,83.0,2.75,0.18,0.0,0.0
2021-02-27 21:45:00,40.5,83.0,2.58,0.19,0.0,0.0
2021-02-27 22:00:00,40.25,84.0,2.54,0.21,0.0,0.0
2021-02-27 22:15:00,40.01,85.0,2.53,0.24,0.0,0.0
2021-02-27 22:30:00,39.72,85.0,2.35,0.27,0.0,0.0
2021-02-27 22:45:00,39.51,85.0,2.36,0.29,0.0,0.0
2021-02-27 23:00:00,39.32,85.0,2.41,0.32,0.0,0.0
2021-02-27 23:15:00,39.15,85.0,2.49,0.34,0.0,0.0
2021-02-27 23:30:00,38.91,85.0,2.74,0.36,0.0,0.0
2021-02-27 23:45:00,38.92,84.0,2.84,0.36,0.0,0.0
2021-02-28 00:00:00,38.79,84.0,2.82,0.37,0.0,0.0
2021-02-28 00:15:00,38.67,84.0,2.78,0.36,0.0,0.0
2021-02-28 00:30:00,38.38,85.0,2.64,0.35,0.0,0.0
2021-02-28 00:45:00,38.29,85.0,2.63,0.34,0.0,0.0
2021-02-28 01:00:00,38.03,85.0,2.75,0.34,0.0,0.0
2021-02-28 01:15:00,37.96,85.0,2.82,0.31,0.0,0.0
2021-02-28 01:30:00,37.92,85.0,3.22,0.29,0.0,0.0
2021-02-28 01:45:00,37.81,85.0,3.28,0.28,0.0,0.0
2021-02-28 02:00:00,37.74,85.0,3.32,0.27,0.0,0.0
2021-02-28 02:15:00,37.64,85.0,3.32,0.27,0.0,0.0
2021-02-28 02:30:00,37.7,83.0,3.49,0.28,0.0,0.0
2021-02-28 02:45:00,37.61,85.0,3.53,0.24,0.0,0.0
2021-02-28 03:00:00,37.72,84.0,3.44,0.25,0.0,0.0
2021-02-28 03:15:00,37.75,83.0,3.25,0.25,0.0,0.0
2021-02-28 03:30:00,37.45,84.0,2.89,0.26,0.0,0.0
2021-02-28 03:45:00,37.45,84.0,2.86,0.28,0.0,0.0
2021-02-28 04:00:00,37.4,84.0,2.84,0.29,0.0,0.0
2021-02-28 04:15:00,37.38,83.0,2.62,0.25,0.0,0.0
2021-02-28 04:30:00,37.15,84.0,2.54,0.25,0.0,0.0
2021-02-28 04:45:00,37.09,83.0,2.56,0.25,0.0,0.0
2021-02-28 05:00:00,37.04,83.0,2.67,0.22,0.0,0.0
2021-02-28 05:15:00,36.8,83.0,2.62,0.21,0.0,0.0
2021-02-28 05:30:00,,,,,,
2021-02-28 05:45:00,36.92,81.0,3.25,0.2,0.0,0.0
2021-02-28 06:00:00,36.77,81.0,3.22,0.2,0.0,0.0
2021-02-28 06:15:00,36.48,81.0,3.36,0.18,0.0,0.0
2021-02-28 06:30:00,36.33,81.0,3.31,0.17,0.0,0.0
2021-02-28 06:45:00,36.07,82.0,2.87,0.17,0.0,0.0
2021-02-28 07:00:00,36.3,82.0,2.86,0.16,0.0,0.0
2021-02-28 07:15:00,36.49,81.0,2.85,0.16,19.837168277142894,19.837168277142894
2021-02-28 07:30:00,37.18,80.0,2.9,0.16,51.17752666695411,51.17752666695411
2021-02-28 07:45:00,38.06,78.0,3.39,0.16,84.65207789261483,84.65207789261483
2021-02-28 08:00:00,38.79,77.0,3.39,0.09,108.57278324439605,108.57278324439605
2021-02-28 08:15:00,40.24,75.0,3.2,0.1,139.10813666010222,139.10813666010222
2021-02-28 08:30:00,42.09,69.0,2.85,0.1,172.17119864876102,172.17119864876102
2021-02-28 08:45:00,43.65,67.0,2.07,0.11,197.8502851589468,197.8502851589468
2021-02-28 09:00:00,45.24,65.0,1.97,0.11,225.02142698190013,225.02142698190013
2021-02-28 09:15:00,46.35,64.0,2.11,0.11,250.96844725951763,250.96844725951763
2021-02-28 09:30:00,47.73,63.0,2.1,0.11,274.2388155801704,274.2388155801704
2021-02-28 09:45:00,49.64,60.0,2.48,0.11,303.0705956244674,303.0705956244674
2021-02-28 10:00:00,50.76,59.0,2.58,0.11,324.0565699445365,324.0565699445365
2021-02-28 10:15:00,51.51,59.0,2.69,0.1,338.9841597908373,338.9841597908373
2021-02-28 10:30:00,52.29,59.0,3.01,0.08,351.1777758154105,351.1777758154105
2021-02-28 10:45:00,52.61,61.0,2.92,0.06,352.73053405945296,352.73053405945296
2021-02-28 11:00:00,53.41,60.0,3.3,0.06,368.82102097984114,368.82102097984114
2021-02-28 11:15:00,53.95,60.0,3.64,0.06,380.46007519478314,380.46007519478314
2021-02-28 11:30:00,54.39,60.0,4.0,0.06,390.42963472082954,390.42963472082954
2021-02-28 11:45:00,55.17,57.99999999999999,4.51,0.06,403.9201566426492,403.9201566426492
2021-02-28 12:00:00,55.44,57.99999999999999,4.67,0.04,402.92307744108604,402.92307744108604
2021-02-28 12:15:00,55.71,57.99999999999999,4.91,0.05,409.1130483518155,409.1130483518155
2021-02-28 12:30:00,55.9,57.99999999999999,5.14,0.06,413.2314432842321,413.2314432842321
2021-02-28 12:45:00,56.22,56.99999999999999,4.98,0.08,416.2929266249323,416.2929266249323
2021-02-28 13:00:00,56.27,56.99999999999999,5.11,0.1,407.8912759035187,407.8912759035187
2021-02-28 13:15:00,55.91,57.99999999999999,5.17,0.09,409.36927603956525,409.36927603956525
2021-02-28 13:30:00,55.78,59.0,5.13,0.1,402.6610679275043,402.6610679275043
2021-02-28 13:45:00,55.67,57.99999999999999,5.02,0.11,389.7767076026794,389.7767076026794
2021-02-28 14:00:00,55.51,57.99999999999999,4.91,0.11,380.3511209383382,380.3511209383382
2021-02-28 14:15:00,55.34,59.0,4.78,0.11,367.70641905818354,367.70641905818354
2021-02-28 14:30:00,55.15,59.0,4.63,0.1,352.9204594100523,352.9204594100523
2021-02-28 14:45:00,54.92,61.0,4.51,0.07,330.70857894212884,330.70857894212884
2021-02-28 15:00:00,54.78,61.0,4.33,0.07,312.74011851742205,312.74011851742205
2021-02-28 15:15:00,54.53,63.0,4.22,0.07,290.2505690044661,290.2505690044661
2021-02-28 15:30:00,54.57,63.0,4.05,0.08,271.13323248326253,271.13323248326253
2021-02-28 15:45:00,54.7,64.0,4.34,0.09,251.72007388037542,251.72007388037542
2021-02-28 16:00:00,54.52,64.0,4.14,0.1,228.5395173896029,228.5395173896029
2021-02-28 16:15:00,54.38,65.0,3.98,0.12,205.04813081871953,205.04813081871953
2021-02-28 16:30:00,53.91,66.0,3.68,0.15,178.68055404001313,178.68055404001313
2021-02-28 16:45:00,53.19,67.0,4.09,0.17,152.35806341258893,152.35806341258893
2021-02-28 17:00:00,52.47,69.0,3.84,0.19,119.80168465546268,119.80168465546268
2021-02-28 17:15:00,51.39,70.0,3.59,0.19,85.40513494166005,85.40513494166005
2021-02-28 17:30:00,50.17,73.0,3.18,0.19,49.76854184928089,49.76854184928089
2021-02-28 17:45:00,49.08,75.0,2.79,0.18,15.292406406543382,15.292406406543382
2021-02-28 18:00:00,48.1,76.0,2.52,0.16,0.0,0.0
2021-02-28 18:15:00,47.49,77.0,2.57,0.14,0.0,0.0
2021-02-28 18:30:00,46.87,77.0,2.61,0.1,0.0,0.0
2021-02-28 18:45:00,46.39,79.0,2.2,0.07,0.0,0.0
2021-02-28 19:00:00,45.97,79.0,2.23,0.05,0.0,0.0
2021-02-28 19:15:00,45.63,80.0,2.16,0.04,0.0,0.0
2021-02-28 19:30:00,45.32,80.0,1.86,0.05,0.0,0.0
2021-02-28 19:45:00,44.65,82.0,1.59,0.07,0.0,0.0
2021-02-28 20:00:00,44.76,82.0,1.59,0.03,0.0,0.0
2021-02-28 20:15:00,44.71,81.0,1.37,0.01,0.0,0.0
2021-02-28 20:30:00,44.68,81.0,1.4,0.0,0.0,0.0
2021-02-28 20:45:00,44.46,82.0,1.58,0.0,0.0,0.0
2021-02-28 21:00:00,44.44,82.0,1.66,0.01,0.0,0.0
2021-02-28 21:15:00,44.56,81.0,1.71,0.01,0.0,0.0
2021-02-28 21:30:00,44.49,81.0,1.87,0.01,0.0,0.0
2021-02-28 21:45:00,44.29,82.0,1.98,0.02,0.0,0.0
2021-02-28 22:00:00,44.2,82.0,2.2,0.05,0.0,0.0
2021-02-28 22:15:00,44.1,82.0,2.48,0.1,0.0,0.0
2021-02-28 22:30:00,43.94,81.0,2.82,0.11,0.0,0.0
2021-02-28 22:45:00,44.18,80.0,3.42,0.16,0.0,0.0
2021-02-28 23:00:00,44.1,80.0,3.59,0.19,0.0,0.0
2021-02-28 23:15:00,44.01,79.0,3.68,0.2,0.0,0.0
2021-02-28 23:30:00,43.9,79.0,3.9,0.16,0.0,0.0
2021-02-28 23:45:00,43.5,80.0,3.82,0.21,0.0,0.0
2021-03-01 00:00:00,43.43,80.0,3.9,0.18,0.0,0.0
2021-03-01 00:15:00,43.37,79.0,3.95,0.16,0.0,0.0
2021-03-01 00:30:00,43.3,79.0,3.98,0.14,0.0,0.0
2021-03-01 00:45:00,42.85,80.0,4.19,0.12,0.0,0.0
2021-03-01 01:00:00,42.88,80.0,4.28,0.12,0.0,0.0
2021-03-01 01:15:00,43.09,79.0,4.37,0.13,0.0,0.0
2021-03-01 01:30:00,43.28,78.0,4.61,0.15,0.0,0.0
2021-03-01 01:45:00,43.59,77.0,4.66,0.18,0.0,0.0
2021-03-01 02:00:00,43.77,76.0,4.77,0.19,0.0,0.0
2021-03-01 02:15:00,43.8,76.0,4.55,0.16,0.0,0.0
2021-03-01 02:30:00,44.21,75.0,4.35,0.18,0.0,0.0
2021-03-01 02:45:00,44.13,75.0,4.08,0.18,0.0,0.0
2021-03-01 03:00:00,43.92,75.0,3.83,0.18,0.0,0.0
2021-03-01 03:15:00,43.92,75.0,3.85,0.18,0.0,0.0
2021-03-01 03:30:00,43.87,75.0,3.92,0.18,0.0,0.0
2021-03-01 03:45:00,43.73,75.0,4.13,0.19,0.0,0.0
2021-03-01 04:00:00,43.25,75.0,4.06,0.18,0.0,0.0
2021-03-01 04:15:00,43.2,75.0,4.17,0.18,0.0,0.0
2021-03-01 04:30:00,43.19,75.0,4.32,0.17,0.0,0.0
2021-03-01 04:45:00,43.17,75.0,4.36,0.17,0.0,0.0
2021-03-01 05:00:00,43.16,75.0,4.54,0.17,0.0,0.0
2021-03-01 05:15:00,42.42,76.0,4.46,0.12,0.0,0.0
2021-03-01 05:30:00,42.57,76.0,4.76,0.15,0.0,0.0
2021-03-01 05:45:00,43.21,73.0,5.52,0.17,0.0,0.0
2021-03-01 06:00:00,42.75,74.0,5.29,0.19,0.0,0.0
2021-03-01 06:15:00,42.97,73.0,5.55,0.18,0.0,0.0
2021-03-01 06:30:00,43.29,72.0,5.84,0.15,0.0,0.0
2021-03-01 06:45:00,43.83,70.0,5.95,0.13,0.0,0.0
2021-03-01 07:00:00,43.56,71.0,5.33,0.12,0.0,0.0
2021-03-01 07:15:00,44.06,70.0,5.37,0.11,31.356318105902304,31.356318105902304
2021-03-01 07:30:00,44.73,69.0,5.44,0.11,66.78966453925904,66.78966453925904
2021-03-01 07:45:00,44.87,69.0,4.9,0.12,99.79779109988812,99.79779109988812
2021-03-01 08:00:00,45.89,68.0,4.9,0.14,135.77936916123815,135.77936916123815
2021-03-01 08:15:00,47.1,65.0,4.72,0.09,163.7080784605268,163.7080784605268
2021-03-01 08:30:00,48.87,62.0,4.46,0.15,204.80384048899026,204.80384048899026
2021-03-01 08:45:00,50.53,60.0,4.59,0.2,244.14244355728067,244.14244355728067
2021-03-01 09:00:00,52.01,57.99999999999999,4.54,0.23,278.0506368439701,278.0506368439701
2021-03-01 09:15:00,53.36,56.00000000000001,4.77,0.24,309.9187585372848,309.9187585372848
2021-03-01 09:30:00,54.62,54.0,5.38,0.22,339.45801344629274,339.45801344629274
2021-03-01 09:45:00,55.68,52.0,6.15,0.2,367.5103188208227,367.5103188208227
2021-03-01 10:00:00,56.73,51.0,6.43,0.18,386.5845962863072,386.5845962863072
2021-03-01 10:15:00,57.65,50.0,6.31,0.17,400.85151149404,400.85151149404
2021-03-01 10:30:00,58.39,49.0,6.36,0.14,410.365030476834,410.365030476834
2021-03-01 10:45:00,59.49,47.0,6.05,0.11,415.8490373702785,415.8490373702785
2021-03-01 11:00:00,60.0,47.0,6.03,0.1,421.5338396649812,421.5338396649812
2021-03-01 11:15:00,60.47,46.0,5.83,0.12,430.92270456017417,430.92270456017417
2021-03-01 11:30:00,60.91,45.0,5.78,0.15,440.25993314748706,440.25993314748706
2021-03-01 11:45:00,61.66,44.0,5.9,0.25,454.49386388392537,454.49386388392537
2021-03-01 12:00:00,61.85,44.0,5.88,0.26,454.9277285207591,454.9277285207591
2021-03-01 12:15:00,61.92,44.0,5.93,0.26,454.0840584569203,454.0840584569203
2021-03-01 12:30:00,61.84,44.0,6.09,0.26,453.03462246655545,453.03462246655545
2021-03-01 12:45:00,62.14,44.0,5.89,0.26,449.2717488768619,449.2717488768619
2021-03-01 13:00:00,61.92,44.0,5.93,0.26,446.19920694182053,446.19920694182053
2021-03-01 13:15:00,61.39,45.0,5.97,0.29,442.67847122191296,442.67847122191296
